,ad_id,city_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num,category_name,subcategory_name,per_of_time,month_year
102865,62802860,26,secondary,2022-02-22,2022-03-23,9449.0,2230000.0,6,Sale,Houses,29,2022-02
102867,62456991,1004,primary,2021-11-04,2022-03-04,5547.0,698900.0,4,Sale,Houses,120,2021-11
102868,61974886,26,primary,2021-06-18,2022-03-22,7867.0,2000000.0,6,Sale,Houses,277,2021-06
102869,62657959,26,secondary,2022-01-13,2022-02-13,7271.0,3999000.0,more,Sale,Houses,31,2022-01
102870,62795278,26,secondary,2022-02-21,2022-03-23,7627.0,4500000.0,more,Sale,Houses,30,2022-02
102875,62428929,26,secondary,2021-10-26,2022-02-03,8198.0,1369000.0,7,Sale,Houses,100,2021-10
102877,61580182,1004,secondary,2021-03-04,2022-02-06,3390.0,919000.0,5,Sale,Houses,339,2021-03
102879,61533114,26,secondary,2021-02-19,2021-03-21,14725.0,6700000.0,6,Sale,Houses,30,2021-02
102882,61540825,1004,primary,2021-02-22,2021-03-24,3242.0,717800.0,6,Sale,Houses,30,2021-02
102884,61481148,26,secondary,2021-02-07,2021-02-19,9252.0,780000.0,4,Sale,Houses,12,2021-02
102888,61551351,1004,secondary,2021-02-24,2021-03-20,15.0,3500.0,5,Rent,Houses,24,2021-02
102889,61487074,26,primary,2021-02-08,2021-03-10,9605.0,850000.0,4,Sale,Houses,30,2021-02
102890,61551955,1004,primary,2021-02-25,2021-03-27,4059.0,690000.0,4,Sale,Houses,30,2021-02
102891,61483743,26,secondary,2021-02-08,2021-03-01,5346.0,1700000.0,7,Sale,Houses,21,2021-02
102892,61555275,1004,secondary,2021-02-25,2021-03-12,2323.0,999000.0,7,Sale,Houses,15,2021-02
102895,62594491,26,secondary,2021-12-18,2022-02-14,8046.0,1400000.0,5,Sale,Houses,58,2021-12
102896,62811676,26,secondary,2022-02-24,2022-02-24,27.0,12000.0,6,Rent,Houses,0,2022-02
102898,62489281,1004,secondary,2021-11-15,2022-02-01,989.0,3200000.0,more,Sale,Houses,78,2021-11
102900,62522649,26,secondary,2021-11-24,2022-02-13,35.0,11300.0,10,Rent,Houses,81,2021-11
102901,62629260,26,secondary,2022-01-04,2022-02-03,19531.0,1250000.0,3,Sale,Houses,30,2022-01
102904,61974354,1004,primary,2021-06-18,2022-03-15,6224.0,699000.0,4,Sale,Houses,270,2021-06
102907,62456981,1004,primary,2021-11-04,2022-03-04,5547.0,698900.0,4,Sale,Houses,120,2021-11
102910,62831962,26,secondary,2022-03-02,2022-03-24,41.0,11500.0,5,Rent,Houses,22,2022-03
102912,62460313,26,secondary,2021-11-04,2022-02-11,57.0,8000.0,7,Rent,Houses,99,2021-11
102918,62654026,26,secondary,2022-01-12,2022-02-12,8495.0,1699000.0,6,Sale,Houses,31,2022-01
102919,62784767,26,primary,2022-02-17,2022-03-20,11569.0,1180000.0,5,Sale,Houses,31,2022-02
102931,61605139,26,primary,2021-03-10,2021-03-15,5970.0,800000.0,4,Sale,Houses,5,2021-03
102932,61517824,26,secondary,2021-02-16,2021-03-24,73.0,9500.0,4,Rent,Houses,36,2021-02
102935,61561313,26,primary,2021-02-27,2021-03-12,7994.0,2750000.0,6,Sale,Houses,13,2021-02
102938,61461838,26,secondary,2021-02-02,2021-02-28,36.0,2500.0,2,Rent,Houses,26,2021-02
102941,61561209,26,secondary,2021-02-27,2021-03-28,9688.0,1550000.0,5,Sale,Houses,29,2021-02
102942,61511311,26,primary,2021-02-15,2021-03-17,4660.0,699000.0,6,Sale,Houses,30,2021-02
102943,61666760,26,primary,2021-03-25,2021-07-30,6564.0,1070000.0,5,Sale,Houses,127,2021-03
102944,61624250,26,secondary,2021-03-15,2021-03-16,49.0,9800.0,5,Rent,Houses,1,2021-03
102949,62548066,26,secondary,2021-12-02,2022-03-30,4306.0,2200000.0,7,Sale,Houses,118,2021-12
102950,62709594,26,secondary,2022-01-28,2022-03-14,66.0,35000.0,6,Rent,Houses,45,2022-01
102951,62203768,26,secondary,2021-08-24,2022-02-10,35.0,12000.0,6,Rent,Houses,170,2021-08
102952,62644522,26,secondary,2022-01-10,2022-02-09,13077.0,1700000.0,5,Sale,Houses,30,2022-01
102953,62641598,26,secondary,2022-01-09,2022-02-04,23.0,7000.0,7,Rent,Houses,26,2022-01
102962,62772008,26,secondary,2022-02-15,2022-03-18,7500.0,3000000.0,6,Sale,Houses,31,2022-02
102969,61748034,26,secondary,2021-04-17,2022-03-27,7071.0,1980000.0,8,Sale,Houses,344,2021-04
102970,62656013,1004,secondary,2022-01-13,2022-02-03,5529.0,1150000.0,4,Sale,Houses,21,2022-01
102974,62706245,1004,secondary,2022-01-27,2022-02-26,2975.0,1190000.0,7,Sale,Houses,30,2022-01
102975,62370379,26,secondary,2021-10-09,2022-03-19,28.0,10000.0,5,Rent,Houses,161,2021-10
102978,62541418,1004,secondary,2021-11-30,2022-03-30,2532.0,2000000.0,more,Sale,Houses,120,2021-11
102981,62834569,26,secondary,2022-03-02,2022-03-29,13829.0,3550000.0,5,Sale,Houses,27,2022-03
102984,62811673,26,secondary,2022-02-24,2022-02-24,31.0,12500.0,5,Rent,Houses,0,2022-02
102988,61525054,26,primary,2021-02-18,2021-03-20,4644.0,648000.0,5,Sale,Houses,30,2021-02
102989,61537687,1004,primary,2021-02-22,2021-08-21,4059.0,690000.0,4,Sale,Houses,180,2021-02
103006,61547070,1004,primary,2021-02-24,2021-08-23,4214.0,590000.0,4,Sale,Houses,180,2021-02
103007,61561207,26,secondary,2021-02-27,2021-03-28,7105.0,1350000.0,5,Sale,Houses,29,2021-02
103010,61805889,26,secondary,2021-05-03,2022-03-22,39.0,24000.0,more,Rent,Houses,323,2021-05
103011,62638064,26,secondary,2022-01-07,2022-02-22,9307.0,2900000.0,6,Sale,Houses,46,2022-01
103012,62596102,26,secondary,2021-12-20,2022-03-07,13230.0,2990000.0,4,Sale,Houses,77,2021-12
103020,62557245,26,secondary,2021-12-06,2022-03-16,7222.0,2600000.0,6,Sale,Houses,100,2021-12
103021,62629955,26,primary,2022-01-04,2022-02-09,6805.0,1150000.0,4,Sale,Houses,36,2022-01
103032,62456407,26,primary,2021-11-04,2022-03-04,16826.0,6696872.0,more,Sale,Houses,120,2021-11
103033,62695325,26,primary,2022-01-24,2022-02-23,9116.0,1340000.0,4,Sale,Houses,30,2022-01
103035,62691359,26,secondary,2022-01-24,2022-03-17,13878.0,638400.0,2,Sale,Houses,52,2022-01
103043,62628629,26,secondary,2022-01-04,2022-03-10,9568.0,3540000.0,7,Sale,Houses,65,2022-01
103045,62665274,26,secondary,2022-01-16,2022-03-16,3750.0,1500000.0,3,Sale,Houses,59,2022-01
103047,61512077,26,secondary,2021-02-15,2021-03-19,48.0,20000.0,10,Rent,Houses,32,2021-02
103048,61515736,26,secondary,2021-02-16,2021-03-17,39.0,8000.0,5,Rent,Houses,29,2021-02
103055,61533770,1004,primary,2021-02-20,2021-03-22,5423.0,667700.0,5,Sale,Houses,30,2021-02
103057,61622531,26,primary,2021-03-14,2021-10-11,9125.0,2050184.0,6,Sale,Houses,211,2021-03
103062,61460118,26,secondary,2021-02-01,2021-02-25,15.0,4500.0,5,Rent,Houses,24,2021-02
103066,61485248,26,secondary,2021-02-08,2021-03-30,21.0,4500.0,4,Rent,Houses,50,2021-02
103069,61974353,1004,primary,2021-06-18,2022-03-15,6224.0,699000.0,4,Sale,Houses,270,2021-06
103080,62662389,26,secondary,2022-01-14,2022-02-13,5775.0,1900000.0,more,Sale,Houses,30,2022-01
103083,62798411,26,primary,2022-02-21,2022-03-25,6129.0,950000.0,5,Sale,Houses,32,2022-02
103087,62410878,26,secondary,2021-10-20,2022-02-19,23.0,5500.0,5,Rent,Houses,122,2021-10
103095,62815141,26,primary,2022-02-25,2022-03-28,8095.0,1190000.0,4,Sale,Houses,31,2022-02
103102,62714699,26,secondary,2022-01-30,2022-03-02,9130.0,2100000.0,5,Sale,Houses,31,2022-01
103103,62804655,26,secondary,2022-02-22,2022-03-22,7966.0,4950000.0,5,Sale,Houses,28,2022-02
103104,62039304,1004,primary,2021-07-06,2022-03-03,6224.0,699000.0,4,Sale,Houses,240,2021-07
103105,62333095,26,primary,2021-09-29,2022-03-30,4245.0,849000.0,6,Sale,Houses,182,2021-09
103109,62629962,26,primary,2022-01-04,2022-02-09,7851.0,999000.0,4,Sale,Houses,36,2022-01
103110,62504896,1004,secondary,2021-11-18,2022-02-10,3426.0,599500.0,5,Sale,Houses,84,2021-11
103115,61520436,26,secondary,2021-02-17,2021-03-20,4907.0,1580000.0,7,Sale,Houses,31,2021-02
103119,61548261,1004,primary,2021-02-24,2021-03-26,6295.0,880000.0,5,Sale,Houses,30,2021-02
103123,61517282,26,secondary,2021-02-16,2021-02-20,13067.0,1960000.0,6,Sale,Houses,4,2021-02
103124,61548105,26,primary,2021-02-24,2021-03-26,5794.0,1350000.0,6,Sale,Houses,30,2021-02
103126,61640617,26,secondary,2021-03-18,2021-03-23,10111.0,3195000.0,6,Sale,Houses,5,2021-03
103127,61482413,1004,primary,2021-02-07,2021-03-09,5300.0,642890.0,4,Sale,Houses,30,2021-02
103132,62679260,26,secondary,2022-01-19,2022-02-23,9294.0,1217097.0,4,Sale,Houses,35,2022-01
103137,62194239,26,secondary,2021-08-20,2022-03-07,10558.0,2990000.0,10,Sale,Houses,199,2021-08
103142,62712244,26,secondary,2022-01-29,2022-03-17,3747.0,1199000.0,5,Sale,Houses,47,2022-01
103146,62265652,26,secondary,2021-09-10,2022-03-14,4326.0,5650000.0,more,Sale,Houses,185,2021-09
103150,62833062,26,secondary,2022-03-02,2022-03-18,7387.0,1987000.0,6,Sale,Houses,16,2022-03
103151,62515709,26,secondary,2021-11-22,2022-03-16,11652.0,1340000.0,4,Sale,Houses,114,2021-11
103152,62779140,26,secondary,2022-02-16,2022-03-17,47.0,35000.0,more,Rent,Houses,29,2022-02
103154,62236675,26,primary,2021-09-02,2022-02-02,7777.0,779000.0,5,Sale,Houses,153,2021-09
103160,61974424,1004,primary,2021-06-18,2022-03-15,6224.0,699000.0,4,Sale,Houses,270,2021-06
103168,62800921,26,secondary,2022-02-21,2022-02-22,9593.0,1500000.0,4,Sale,Houses,1,2022-02
103178,61645605,26,primary,2021-03-19,2021-08-16,6742.0,820000.0,4,Sale,Houses,150,2021-03
103189,61472657,26,secondary,2021-02-04,2021-02-10,6654.0,1350000.0,5,Sale,Houses,6,2021-02
103197,61550586,26,primary,2021-02-24,2021-03-26,6562.0,1059000.0,6,Sale,Houses,30,2021-02
103198,61469472,26,secondary,2021-02-03,2021-03-05,29.0,6900.0,7,Rent,Houses,30,2021-02
103200,62506055,26,secondary,2021-11-19,2022-03-22,4714.0,1320000.0,6,Sale,Houses,123,2021-11
103201,62791596,26,secondary,2022-02-19,2022-03-23,10671.0,2190000.0,5,Sale,Houses,32,2022-02
103207,62471718,1004,primary,2021-11-08,2022-02-06,5547.0,698900.0,4,Sale,Houses,90,2021-11
103208,62752817,1004,primary,2022-02-09,2022-03-11,5560.0,695000.0,5,Sale,Houses,30,2022-02
103209,62225802,26,primary,2021-08-30,2022-02-24,10748.0,11500000.0,10,Sale,Houses,178,2021-08
103210,62798381,26,secondary,2022-02-21,2022-03-14,7750.0,1550000.0,5,Sale,Houses,21,2022-02
103213,62673762,26,secondary,2022-01-18,2022-02-17,64.0,18000.0,6,Rent,Houses,30,2022-01
103217,62791412,26,secondary,2022-02-18,2022-03-20,27.0,4900.0,5,Rent,Houses,30,2022-02
103221,62501524,1004,secondary,2021-11-17,2022-03-28,7000.0,941150.0,4,Sale,Houses,131,2021-11
103222,61762204,26,secondary,2021-04-21,2022-03-11,45.0,5000.0,5,Rent,Houses,324,2021-04
103223,62412208,26,primary,2021-10-21,2022-02-20,5691.0,865000.0,6,Sale,Houses,122,2021-10
103224,62373198,26,secondary,2021-10-11,2022-02-18,8264.0,2190000.0,7,Sale,Houses,130,2021-10
103226,62493033,26,secondary,2021-11-15,2022-02-24,22.0,5300.0,5,Rent,Houses,101,2021-11
103229,62593859,26,secondary,2021-12-18,2022-02-14,9520.0,2856000.0,8,Sale,Houses,58,2021-12
103230,62751675,1004,secondary,2022-02-09,2022-02-23,3273.0,720000.0,6,Sale,Houses,14,2022-02
103232,62659306,26,secondary,2022-01-14,2022-02-13,15952.0,1659000.0,5,Sale,Houses,30,2022-01
103236,62526344,1004,secondary,2021-11-25,2022-02-23,5764.0,815000.0,4,Sale,Houses,90,2021-11
103248,61823297,26,secondary,2021-05-07,2022-03-03,30.0,9900.0,6,Rent,Houses,300,2021-05
103250,62722041,26,secondary,2022-02-01,2022-03-08,10093.0,2180000.0,5,Sale,Houses,35,2022-02
103252,61552259,26,primary,2021-02-25,2021-03-27,12701.0,1115300.0,4,Sale,Houses,30,2021-02
103254,61587518,26,secondary,2021-03-05,2021-03-08,10600.0,2650000.0,more,Sale,Houses,3,2021-03
103256,61558107,26,secondary,2021-02-26,2021-03-17,6981.0,1850000.0,6,Sale,Houses,19,2021-02
103261,61509990,26,secondary,2021-02-15,2021-03-19,11091.0,1220000.0,4,Sale,Houses,32,2021-02
103265,62258405,26,secondary,2021-09-08,2022-03-31,18985.0,5150000.0,6,Sale,Houses,204,2021-09
103266,62487736,1004,secondary,2021-11-14,2022-02-23,8132.0,1155000.0,5,Sale,Houses,101,2021-11
103268,62633691,26,primary,2022-01-05,2022-02-04,9280.0,1216634.0,4,Sale,Houses,30,2022-01
103270,62746361,1004,secondary,2022-02-08,2022-03-10,3143.0,1100000.0,6,Sale,Houses,30,2022-02
103272,62706029,26,secondary,2022-01-27,2022-02-24,28.0,10500.0,7,Rent,Houses,28,2022-01
103273,62222874,26,secondary,2021-08-30,2022-02-20,9975.0,1995000.0,6,Sale,Houses,174,2021-08
103286,62751093,26,secondary,2022-02-09,2022-03-04,9983.0,599000.0,3,Sale,Houses,23,2022-02
103287,62673316,26,secondary,2022-01-18,2022-02-15,8333.0,1750000.0,6,Sale,Houses,28,2022-01
103293,62039324,1004,primary,2021-07-06,2022-03-03,6224.0,699000.0,4,Sale,Houses,240,2021-07
103296,61970900,1004,primary,2021-06-17,2022-03-14,6224.0,699000.0,4,Sale,Houses,270,2021-06
103302,61507807,26,secondary,2021-02-13,2022-02-10,9667.0,2900000.0,6,Sale,Houses,362,2021-02
103306,61639991,26,secondary,2021-03-18,2022-03-09,38.0,8500.0,8,Rent,Houses,356,2021-03
103307,62334840,26,secondary,2021-09-29,2022-02-23,44.0,12500.0,6,Rent,Houses,147,2021-09
103311,62696020,26,secondary,2022-01-25,2022-03-28,39.0,5900.0,5,Rent,Houses,62,2022-01
103316,61521565,26,primary,2021-02-17,2021-10-15,8400.0,2100000.0,5,Sale,Houses,240,2021-02
103322,61455577,26,secondary,2021-02-01,2021-03-01,21.0,8000.0,6,Rent,Houses,28,2021-02
103324,61551956,1004,primary,2021-02-25,2021-08-24,4059.0,690000.0,4,Sale,Houses,180,2021-02
103327,62723844,26,secondary,2022-02-01,2022-03-03,9948.0,950000.0,3,Sale,Houses,30,2022-02
103330,62007176,26,secondary,2021-06-28,2022-03-03,8857.0,3100000.0,5,Sale,Houses,248,2021-06
103334,62597171,26,secondary,2021-12-20,2022-02-07,44.0,12500.0,6,Rent,Houses,49,2021-12
103335,62651891,26,secondary,2022-01-12,2022-03-08,6742.0,1045000.0,5,Sale,Houses,55,2022-01
103336,62664691,26,secondary,2022-01-15,2022-02-14,8400.0,2100000.0,6,Sale,Houses,30,2022-01
103338,62022481,26,secondary,2021-07-01,2022-03-29,5700.0,2850000.0,5,Sale,Houses,271,2021-07
103345,61975517,26,secondary,2021-06-18,2022-02-18,10185.0,5500000.0,8,Sale,Houses,245,2021-06
103349,62839127,26,secondary,2022-03-03,2022-03-15,40.0,4000.0,3,Rent,Houses,12,2022-03
103350,62551182,26,secondary,2021-12-03,2022-02-25,11000.0,2200000.0,6,Sale,Houses,84,2021-12
103356,62773656,26,secondary,2022-02-15,2022-03-18,10841.0,2450000.0,5,Sale,Houses,31,2022-02
103360,62375906,26,secondary,2021-10-11,2022-02-26,8864.0,1950000.0,8,Sale,Houses,138,2021-10
103362,62796574,26,secondary,2022-02-21,2022-03-23,10366.0,1161000.0,4,Sale,Houses,30,2022-02
103368,62679341,26,secondary,2022-01-19,2022-02-17,40.0,17950.0,6,Rent,Houses,29,2022-01
103369,61946940,26,secondary,2021-06-10,2022-02-24,5134.0,1150000.0,8,Sale,Houses,259,2021-06
103371,62628648,26,secondary,2022-01-04,2022-03-04,58.0,26000.0,8,Rent,Houses,59,2022-01
103373,61558076,26,primary,2021-02-26,2021-03-23,5134.0,2100000.0,5,Sale,Houses,25,2021-02
103376,61630520,26,primary,2021-03-16,2021-03-19,6433.0,1100000.0,5,Sale,Houses,3,2021-03
103377,61589175,26,secondary,2021-03-06,2021-03-18,7000.0,1400000.0,5,Sale,Houses,12,2021-03
103378,61588087,26,secondary,2021-03-05,2021-03-22,9032.0,2800000.0,6,Sale,Houses,17,2021-03
103384,61498654,26,primary,2021-02-11,2021-02-26,5012.0,2050000.0,6,Sale,Houses,15,2021-02
103389,62556749,26,secondary,2021-12-06,2022-02-21,7333.0,1650000.0,5,Sale,Houses,77,2021-12
103393,62572624,1004,secondary,2021-12-10,2022-02-18,6053.0,1150000.0,6,Sale,Houses,70,2021-12
103395,62456488,1004,primary,2021-11-04,2022-03-04,5547.0,698900.0,4,Sale,Houses,120,2021-11
103396,62658023,26,secondary,2022-01-13,2022-02-12,7424.0,1470000.0,6,Sale,Houses,30,2022-01
103397,62419127,26,secondary,2021-10-22,2022-02-05,35.0,7000.0,5,Rent,Houses,106,2021-10
103398,61979055,1004,secondary,2021-06-21,2022-03-26,28.0,2500.0,2,Rent,Houses,278,2021-06
103399,61974508,1004,primary,2021-06-18,2022-03-15,6224.0,699000.0,4,Sale,Houses,270,2021-06
103400,62407035,26,secondary,2021-10-20,2022-02-10,8772.0,2500000.0,6,Sale,Houses,113,2021-10
103405,62355548,26,secondary,2021-10-05,2022-03-11,28.0,10000.0,7,Rent,Houses,157,2021-10
103411,62537246,26,secondary,2021-11-29,2022-03-03,6739.0,1550000.0,5,Sale,Houses,94,2021-11
103412,62725067,26,secondary,2022-02-02,2022-03-17,13963.0,2100000.0,6,Sale,Houses,43,2022-02
103416,61805529,26,secondary,2021-05-03,2022-03-26,5133.0,385000.0,3,Sale,Houses,327,2021-05
103421,62192768,26,primary,2021-08-20,2022-02-17,7047.0,969000.0,5,Sale,Houses,181,2021-08
103422,62658034,26,secondary,2022-01-13,2022-02-15,7500.0,2700000.0,5,Sale,Houses,33,2022-01
103425,61610299,1004,primary,2021-03-11,2022-03-06,6224.0,699000.0,4,Sale,Houses,360,2021-03
103434,61561315,26,primary,2021-02-27,2021-03-12,7994.0,2750000.0,6,Sale,Houses,13,2021-02
103438,61518652,26,secondary,2021-02-16,2021-03-02,50.0,7500.0,4,Rent,Houses,14,2021-02
103439,62456658,26,primary,2021-11-04,2022-02-24,8026.0,804000.0,5,Sale,Houses,112,2021-11
103440,62744644,26,primary,2022-02-07,2022-03-10,7480.0,950000.0,4,Sale,Houses,31,2022-02
103447,62808879,26,secondary,2022-02-23,2022-03-02,43.0,3000.0,2,Rent,Houses,7,2022-02
103452,62282072,1004,primary,2021-09-15,2022-03-06,6853.0,728815.0,4,Sale,Houses,172,2021-09
103453,62857566,26,secondary,2022-03-09,2022-03-15,38.0,6500.0,4,Rent,Houses,6,2022-03
103455,62673202,26,secondary,2022-01-18,2022-02-17,46.0,12000.0,4,Rent,Houses,30,2022-01
103462,62476688,26,secondary,2021-11-10,2022-03-10,39.0,12000.0,5,Rent,Houses,120,2021-11
103464,62527802,26,secondary,2021-11-26,2022-03-21,8712.0,11500000.0,more,Sale,Houses,115,2021-11
103465,62880480,26,secondary,2022-03-15,2022-03-17,9672.0,2950000.0,7,Sale,Houses,2,2022-03
103468,61705634,26,primary,2021-04-07,2022-02-01,7542.0,8900000.0,more,Sale,Houses,300,2021-04
103479,62693899,26,secondary,2022-01-24,2022-03-30,38.0,23000.0,10,Rent,Houses,65,2022-01
103480,62416269,26,secondary,2021-10-22,2022-02-16,5769.0,1500000.0,5,Sale,Houses,117,2021-10
103482,62712350,26,primary,2022-01-29,2022-02-28,16500.0,1650000.0,3,Sale,Houses,30,2022-01
103484,62402494,26,secondary,2021-10-19,2022-03-08,28462.0,14800000.0,7,Sale,Houses,140,2021-10
103494,62744555,26,secondary,2022-02-07,2022-03-05,47.0,6900.0,5,Rent,Houses,26,2022-02
103499,61974534,1004,primary,2021-06-18,2022-03-15,6224.0,699000.0,4,Sale,Houses,270,2021-06
103501,62304468,26,secondary,2021-09-21,2022-03-31,38.0,10500.0,6,Rent,Houses,191,2021-09
103502,62698498,26,secondary,2022-01-25,2022-03-15,5250.0,1050000.0,4,Sale,Houses,49,2022-01
103504,62638456,26,secondary,2022-01-07,2022-02-14,5278.0,1900000.0,7,Sale,Houses,38,2022-01
103511,61561314,26,secondary,2021-02-27,2021-03-22,5259.0,1420000.0,5,Sale,Houses,23,2021-02
103515,61472560,1004,primary,2021-02-04,2021-03-06,4844.0,465000.0,4,Sale,Houses,30,2021-02
103516,61504687,26,primary,2021-02-12,2021-03-14,6848.0,1651000.0,5,Sale,Houses,30,2021-02
103521,61597209,26,primary,2021-03-08,2021-03-09,5970.0,800000.0,4,Sale,Houses,1,2021-03
103524,62665269,26,secondary,2022-01-16,2022-03-16,4462.0,2900000.0,9,Sale,Houses,59,2022-01
103527,61540848,26,secondary,2021-02-22,2022-03-08,8298.0,2199000.0,6,Sale,Houses,379,2021-02
103528,62797596,26,secondary,2022-02-21,2022-03-23,43.0,6000.0,3,Rent,Houses,30,2022-02
103529,62633715,26,primary,2022-01-05,2022-02-04,10314.0,1345078.0,4,Sale,Houses,30,2022-01
103537,62770611,26,secondary,2022-02-14,2022-03-22,9671.0,1499000.0,5,Sale,Houses,36,2022-02
103539,62456974,1004,primary,2021-11-04,2022-03-04,5547.0,698900.0,4,Sale,Houses,120,2021-11
103547,62466135,1004,secondary,2021-11-07,2022-02-08,2774.0,3490000.0,more,Sale,Houses,93,2021-11
103556,61536020,1004,primary,2021-02-21,2021-08-20,4214.0,590000.0,4,Sale,Houses,180,2021-02
103558,61560618,1004,primary,2021-02-27,2021-08-26,4214.0,590000.0,4,Sale,Houses,180,2021-02
103559,61536029,1004,primary,2021-02-21,2021-08-20,4059.0,690000.0,4,Sale,Houses,180,2021-02
103560,61486825,26,secondary,2021-02-08,2021-03-21,12113.0,2350000.0,6,Sale,Houses,41,2021-02
103563,61533830,26,primary,2021-02-20,2021-02-27,5491.0,1900000.0,6,Sale,Houses,7,2021-02
103564,61465294,1004,primary,2021-02-03,2021-03-05,4844.0,465000.0,4,Sale,Houses,30,2021-02
103581,62888192,26,secondary,2022-03-17,2022-03-31,10725.0,2499000.0,6,Sale,Houses,14,2022-03
103586,62801311,1004,secondary,2022-02-22,2022-03-18,4615.0,1200000.0,5,Sale,Houses,24,2022-02
103587,62839609,26,secondary,2022-03-03,2022-03-28,8326.0,1790000.0,7,Sale,Houses,25,2022-03
103594,62476732,26,secondary,2021-11-10,2022-03-10,23.0,4500.0,6,Rent,Houses,120,2021-11
103597,62458860,1004,secondary,2021-11-04,2022-03-10,56.0,4999.0,5,Rent,Houses,126,2021-11
103598,62620184,26,secondary,2021-12-31,2022-03-13,58.0,19000.0,10,Rent,Houses,72,2021-12
103600,62410273,26,primary,2021-10-20,2022-03-22,4250.0,850000.0,7,Sale,Houses,153,2021-10
103604,62736715,26,secondary,2022-02-04,2022-03-07,10469.0,1340000.0,5,Sale,Houses,31,2022-02
103606,62408169,1004,primary,2021-10-20,2022-03-06,6102.0,598000.0,4,Sale,Houses,137,2021-10
103607,61643050,1004,primary,2021-03-19,2021-08-16,4059.0,690000.0,4,Sale,Houses,150,2021-03
103610,61500988,26,primary,2021-02-11,2021-03-13,8861.0,785000.0,4,Sale,Houses,30,2021-02
103615,61486087,26,secondary,2021-02-08,2021-02-25,8526.0,2950000.0,7,Sale,Houses,17,2021-02
103616,61627639,26,secondary,2021-03-16,2021-03-25,6522.0,1350000.0,6,Sale,Houses,9,2021-03
103617,61547064,1004,primary,2021-02-24,2021-08-23,4059.0,690000.0,4,Sale,Houses,180,2021-02
103618,61480547,1004,primary,2021-02-06,2021-03-08,6253.0,1096800.0,4,Sale,Houses,30,2021-02
103623,62666072,26,secondary,2022-01-16,2022-03-17,10917.0,5000000.0,7,Sale,Houses,60,2022-01
103632,62737517,1004,secondary,2022-02-05,2022-03-07,2518.0,428000.0,3,Sale,Houses,30,2022-02
103636,62800933,26,secondary,2022-02-21,2022-02-22,31.0,7500.0,7,Rent,Houses,1,2022-02
103639,62506046,26,primary,2021-11-19,2022-02-16,9439.0,1699000.0,4,Sale,Houses,89,2021-11
103642,62644441,26,secondary,2022-01-10,2022-02-01,37.0,5600.0,5,Rent,Houses,22,2022-01
103647,61955908,1004,secondary,2021-06-14,2022-03-21,5260.0,810000.0,5,Sale,Houses,280,2021-06
103651,62209688,26,secondary,2021-08-25,2022-03-07,48.0,12500.0,5,Rent,Houses,194,2021-08
103652,62670205,26,secondary,2022-01-17,2022-02-16,43.0,6000.0,5,Rent,Houses,30,2022-01
103654,62728788,26,secondary,2022-02-02,2022-03-31,5967.0,1820000.0,7,Sale,Houses,57,2022-02
103660,62566565,26,primary,2021-12-08,2022-02-27,8026.0,1212000.0,5,Sale,Houses,81,2021-12
103661,62727874,26,secondary,2022-02-02,2022-02-21,9524.0,1400000.0,5,Sale,Houses,19,2022-02
103662,61462041,26,secondary,2021-02-02,2021-02-23,6955.0,1690000.0,7,Sale,Houses,21,2021-02
103663,61525623,26,secondary,2021-02-18,2021-03-20,8308.0,1080000.0,4,Sale,Houses,30,2021-02
103664,61507484,26,secondary,2021-02-13,2021-03-14,7056.0,1750000.0,7,Sale,Houses,29,2021-02
103665,61540185,26,secondary,2021-02-22,2021-02-27,12088.0,3590000.0,7,Sale,Houses,5,2021-02
103668,61507569,26,secondary,2021-02-13,2021-03-15,6667.0,1400000.0,5,Sale,Houses,30,2021-02
103677,62279521,26,primary,2021-09-14,2022-03-02,9317.0,1699000.0,4,Sale,Houses,169,2021-09
103678,62685568,26,secondary,2022-01-21,2022-02-06,8090.0,1440000.0,4,Sale,Houses,16,2022-01
103679,62765127,26,secondary,2022-02-12,2022-03-15,8495.0,1699000.0,6,Sale,Houses,31,2022-02
103683,62586070,26,secondary,2021-12-15,2022-02-23,50.0,20000.0,more,Rent,Houses,70,2021-12
103686,62880286,26,primary,2022-03-15,2022-03-30,6901.0,1049000.0,5,Sale,Houses,15,2022-03
103697,62793059,26,secondary,2022-02-19,2022-03-05,15500.0,6200000.0,10,Sale,Houses,14,2022-02
103699,62669627,26,secondary,2022-01-17,2022-02-15,40.0,15940.0,8,Rent,Houses,29,2022-01
103700,62554744,26,secondary,2021-12-05,2022-03-08,5833.0,2099900.0,8,Sale,Houses,93,2021-12
103707,62425075,26,secondary,2021-10-25,2022-02-13,28.0,7000.0,6,Rent,Houses,111,2021-10
103709,62428121,26,secondary,2021-10-26,2022-02-26,10309.0,4000000.0,5,Sale,Houses,123,2021-10
103711,62658099,26,secondary,2022-01-13,2022-02-13,7037.0,1900000.0,4,Sale,Houses,31,2022-01
103714,61483152,1004,primary,2021-02-08,2021-03-10,4844.0,465000.0,4,Sale,Houses,30,2021-02
103717,61597507,26,secondary,2021-03-08,2021-03-09,6400.0,1600000.0,5,Sale,Houses,1,2021-03
103720,61471325,26,secondary,2021-02-04,2021-03-08,4792.0,1150000.0,9,Sale,Houses,32,2021-02
103723,61519164,26,secondary,2021-02-16,2021-03-08,22.0,9000.0,6,Rent,Houses,20,2021-02
